date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:37:03	158374/158374	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Oct%202022%2002:37:01%20GMT	https://shop.basementbeast.com/product/yoga-bands-set/?add-to-cart=3360	C:/My%20Web%20Sites/basement/shop.basementbeast.com/product/yoga-bands-set/index59d0.html	(from https://shop.basementbeast.com/product/yoga-bands-set/)
19:37:03	2644/2644	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Oct%202022%2002:37:02%20GMT	https://shop.basementbeast.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshop.basementbeast.com%2Fproduct%2Fog-tshirt%2F	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-json/oembed/1.0/embede0c6.json	(from https://shop.basementbeast.com/product/og-tshirt/)
19:37:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Oct%202022%2002:37:03%20GMT	https://shop.basementbeast.com/?p=3400	C:/My%20Web%20Sites/basement/shop.basementbeast.com/indexfd0b.html	(from https://shop.basementbeast.com/product/og-tshirt/)
19:37:04	2750/2750	---M-Z	200	added ('OK')	text/xml	date:Sat,%2022%20Oct%202022%2002:37:03%20GMT	https://shop.basementbeast.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshop.basementbeast.com%2Fproduct%2Fog-tshirt%2F&format=xml	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-json/oembed/1.0/embedd9fa	(from https://shop.basementbeast.com/product/og-tshirt/)
19:37:04	1885142/1885142	---M--	200	added ('OK')	image/png	etag:%22250a39-5e65abfaecbb3%22	https://shop.basementbeast.com/wp-content/uploads/2021/04/OG-No-background-1.png	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/uploads/2021/04/OG-No-background-1.png	(from https://shop.basementbeast.com/product/og-tshirt/)
19:37:04	688420/688420	---M--	200	added ('OK')	image/png	etag:%22b3d09-5e65ac01a8612%22	https://shop.basementbeast.com/wp-content/uploads/2021/04/OG-No-background-1-800x1143.png	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/uploads/2021/04/OG-No-background-1-800x1143.png	(from https://shop.basementbeast.com/product/og-tshirt/)
19:37:04	86212/86212	---M--	200	added ('OK')	image/jpeg	etag:%22150c4-5bedc7941ef00%22	https://shop.basementbeast.com/wp-content/uploads/2021/03/Pic-3.jpeg	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/uploads/2021/03/Pic-3.jpg	(from https://shop.basementbeast.com/product/og-tshirt/)
19:37:05	16653/16653	---M--	200	added ('OK')	image/jpeg	etag:%224ad3-5bedc79607380%22	https://shop.basementbeast.com/wp-content/uploads/2021/03/Pic-3-800x995.jpeg	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/uploads/2021/03/Pic-3-800x995.jpg	(from https://shop.basementbeast.com/product/og-tshirt/)
19:37:05	77247/77247	---M--	200	added ('OK')	image/jpeg	etag:%2212dbf-5bedc796fb5c0%22	https://shop.basementbeast.com/wp-content/uploads/2021/03/Pic-4.jpeg	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/uploads/2021/03/Pic-4.jpg	(from https://shop.basementbeast.com/product/og-tshirt/)
19:37:05	19581/19581	---M--	200	added ('OK')	image/jpeg	etag:%22583b-5bedc798e3a40%22	https://shop.basementbeast.com/wp-content/uploads/2021/03/Pic-4-800x1118.jpeg	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/uploads/2021/03/Pic-4-800x1118.jpg	(from https://shop.basementbeast.com/product/og-tshirt/)
19:37:05	396796/396796	---M--	200	added ('OK')	image/jpeg	etag:%2267dcf-5bf00c0329940%22	https://shop.basementbeast.com/wp-content/uploads/2021/04/size-chart-u.jpg	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/uploads/2021/04/size-chart-u.jpg	(from https://shop.basementbeast.com/product/og-tshirt/)
19:37:06	269874/269874	---MCZ	200	added ('OK')	application/javascript	etag:%2241e32-5beefbd6c3600-gzip%22	https://shop.basementbeast.com/wp-content/uploads/essential-addons-elementor/734e5f942.min.js?ver=1666406022	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/uploads/essential-addons-elementor/734e5f942.min569c.js	(from https://shop.basementbeast.com/product/og-tshirt/)
19:37:07	656/656	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Oct%202022%2002:37:06%20GMT	https://shop.basementbeast.com/wp-json/wp/v2/product_cat/101	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-json/wp/v2/product_cat/101.json	(from https://shop.basementbeast.com/product-category/clothing/)
19:37:07	4562/4562	---M-Z	200	added ('OK')	application/rss+xml	etag:%229454c33b578288216feb844040bf9878-gzip%22	https://shop.basementbeast.com/product-category/clothing/feed/	C:/My%20Web%20Sites/basement/shop.basementbeast.com/product-category/clothing/feed/index.html	(from https://shop.basementbeast.com/product-category/clothing/)
19:37:07	447941/447941	---M-Z	200	added ('OK')	text/css	etag:%226d5c5-5eb966eeb65eb-gzip%22	https://shop.basementbeast.com/wp-content/themes/gota/css/theme.css?ver=1666406023	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota/css/theme7817.css	(from https://shop.basementbeast.com/product/the-boom-nice-t-shirt/)
19:37:07	24606/24606	---M-Z	200	added ('OK')	text/css	etag:%22601e-5ea724b31be9e-gzip%22	https://shop.basementbeast.com/wp-content/themes/gota-child/style.css?ver=1666406023	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota-child/style7817.css	(from https://shop.basementbeast.com/product/the-boom-nice-t-shirt/)
19:37:08	3577/3577	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Oct%202022%2002:37:07%20GMT	https://shop.basementbeast.com/wp-json/wp/v2/product/7130	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-json/wp/v2/product/7130.json	(from https://shop.basementbeast.com/product/the-boom-nice-t-shirt/)
19:37:08	2654/2654	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Oct%202022%2002:37:08%20GMT	https://shop.basementbeast.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshop.basementbeast.com%2Fproduct%2Fthe-boom-nice-t-shirt%2F	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-json/oembed/1.0/embed80b0.json	(from https://shop.basementbeast.com/product/the-boom-nice-t-shirt/)
19:37:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Oct%202022%2002:37:08%20GMT	https://shop.basementbeast.com/?p=7130	C:/My%20Web%20Sites/basement/shop.basementbeast.com/index17c2.html	(from https://shop.basementbeast.com/product/the-boom-nice-t-shirt/)
19:37:09	2760/2760	---M-Z	200	added ('OK')	text/xml	date:Sat,%2022%20Oct%202022%2002:37:08%20GMT	https://shop.basementbeast.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshop.basementbeast.com%2Fproduct%2Fthe-boom-nice-t-shirt%2F&format=xml	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-json/oembed/1.0/embed437a	(from https://shop.basementbeast.com/product/the-boom-nice-t-shirt/)
19:37:09	1260053/1260053	---M--	200	added ('OK')	image/png	etag:%22133a15-5d298b00c2080%22	https://shop.basementbeast.com/wp-content/uploads/2021/12/Front.png	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/uploads/2021/12/Front.png	(from https://shop.basementbeast.com/product/the-boom-nice-t-shirt/)
19:37:09	290997/290997	---M--	200	added ('OK')	image/png	etag:%22470b5-5d298b11ec900%22	https://shop.basementbeast.com/wp-content/uploads/2021/12/Front-800x814.png	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/uploads/2021/12/Front-800x814.png	(from https://shop.basementbeast.com/product/the-boom-nice-t-shirt/)
19:37:10	796512/796512	---M--	200	added ('OK')	image/png	etag:%22c2760-5d298b26e7a80%22	https://shop.basementbeast.com/wp-content/uploads/2021/12/Back.png	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/uploads/2021/12/Back.png	(from https://shop.basementbeast.com/product/the-boom-nice-t-shirt/)
19:37:10	286787/286787	---M--	200	added ('OK')	image/png	etag:%2246043-5d298b334d7c0%22	https://shop.basementbeast.com/wp-content/uploads/2021/12/Back-800x809.png	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/uploads/2021/12/Back-800x809.png	(from https://shop.basementbeast.com/product/the-boom-nice-t-shirt/)
19:37:10	269874/269874	---MCZ	200	added ('OK')	application/javascript	etag:%2241e32-5beefbd6c3600-gzip%22	https://shop.basementbeast.com/wp-content/uploads/essential-addons-elementor/734e5f942.min.js?ver=1666406023	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/uploads/essential-addons-elementor/734e5f942.min7817.js	(from https://shop.basementbeast.com/product/the-boom-nice-t-shirt/)
19:37:10	4901/4901	---M-Z	200	added ('OK')	application/javascript	etag:%221325-5d2a8d34e0e40-gzip%22	https://shop.basementbeast.com/wp-content/themes/gota-child/js/custom.js?ver=1666406023	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota-child/js/custom7817.js	(from https://shop.basementbeast.com/product/the-boom-nice-t-shirt/)
19:37:11	447941/447941	---M-Z	200	added ('OK')	text/css	etag:%226d5c5-5eb966eeb65eb-gzip%22	https://shop.basementbeast.com/wp-content/themes/gota/css/theme.css?ver=1666406024	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota/css/theme1e20.css	(from https://shop.basementbeast.com/account/)
19:37:11	24606/24606	---M-Z	200	added ('OK')	text/css	etag:%22601e-5ea724b31be9e-gzip%22	https://shop.basementbeast.com/wp-content/themes/gota-child/style.css?ver=1666406024	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota-child/style1e20.css	(from https://shop.basementbeast.com/account/)
19:37:11	677/677	---M-Z	200	added ('OK')	text/css	etag:%222a5-5cf42fe03b400-gzip%22	https://shop.basementbeast.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://shop.basementbeast.com/account/)
19:37:12	10395/10395	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Oct%202022%2002:37:11%20GMT	https://shop.basementbeast.com/wp-json/wp/v2/pages/160138	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-json/wp/v2/pages/160138.json	(from https://shop.basementbeast.com/account/)
19:37:13	2439/2439	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Oct%202022%2002:37:12%20GMT	https://shop.basementbeast.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshop.basementbeast.com%2Faccount%2F	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-json/oembed/1.0/embedde06.json	(from https://shop.basementbeast.com/account/)
19:37:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Oct%202022%2002:37:12%20GMT	https://shop.basementbeast.com/?p=160138	C:/My%20Web%20Sites/basement/shop.basementbeast.com/indexd733.html	(from https://shop.basementbeast.com/account/)
19:37:13	2509/2509	---M-Z	200	added ('OK')	text/xml	date:Sat,%2022%20Oct%202022%2002:37:13%20GMT	https://shop.basementbeast.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshop.basementbeast.com%2Faccount%2F&format=xml	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-json/oembed/1.0/embed7197	(from https://shop.basementbeast.com/account/)
19:37:14	269874/269874	---MCZ	200	added ('OK')	application/javascript	etag:%2241e32-5beefbd6c3600-gzip%22	https://shop.basementbeast.com/wp-content/uploads/essential-addons-elementor/734e5f942.min.js?ver=1666406024	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/uploads/essential-addons-elementor/734e5f942.min1e20.js	(from https://shop.basementbeast.com/account/)
19:37:14	4901/4901	---M-Z	200	added ('OK')	application/javascript	etag:%221325-5d2a8d34e0e40-gzip%22	https://shop.basementbeast.com/wp-content/themes/gota-child/js/custom.js?ver=1666406024	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota-child/js/custom1e20.js	(from https://shop.basementbeast.com/account/)
19:37:14	1836/1836	---M-Z	200	added ('OK')	application/javascript	etag:%2272c-5dcaf0f14bd3a-gzip%22	https://shop.basementbeast.com/wp-content/plugins/custom-redirections-for-wshk/elementor/assets/linkable-tabs.js?ver=1.0.1	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/custom-redirections-for-wshk/elementor/assets/linkable-tabsf269.js	(from https://shop.basementbeast.com/account/)
19:37:14	547/547	---M--	200	added ('OK')	image/png	etag:%22223-5d9e2ceffcadf%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min.css?ver=5.9.1)
19:37:15	1554/1554	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22612-5d9e2ceffcadf%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=5.9.1)
19:37:15	866/866	---M--	200	added ('OK')	image/gif	etag:%22362-5d9e2ceffcadf%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=5.9.1)
19:37:18	447941/447941	---M-Z	200	added ('OK')	text/css	etag:%226d5c5-5eb966eeb65eb-gzip%22	https://shop.basementbeast.com/wp-content/themes/gota/css/theme.css?ver=1666406057	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota/css/theme327d.css	(from https://shop.basementbeast.com/account/lost-password/)
19:37:18	24606/24606	---M-Z	200	added ('OK')	text/css	etag:%22601e-5ea724b31be9e-gzip%22	https://shop.basementbeast.com/wp-content/themes/gota-child/style.css?ver=1666406057	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota-child/style327d.css	(from https://shop.basementbeast.com/account/lost-password/)
19:37:18	351/351	---M-Z	200	added ('OK')	application/javascript	etag:%2215f-5bd5540778dc0-gzip%22	https://shop.basementbeast.com/wp-includes/js/zxcvbn-async.min.js?ver=1.0	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-includes/js/zxcvbn-async.min5152.js	(from https://shop.basementbeast.com/account/lost-password/)
19:37:18	4910/4910	---M-Z	200	added ('OK')	application/javascript	etag:%22132e-5dfc78bb80c0a-gzip%22	https://shop.basementbeast.com/wp-includes/js/dist/hooks.min.js?ver=c6d64f2cb8f5c6bb49caca37f8828ce3	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-includes/js/dist/hooks.mincbb5.js	(from https://shop.basementbeast.com/account/lost-password/)
19:37:19	10222/10222	---M-Z	200	added ('OK')	application/javascript	etag:%2227ee-5dfc78bb7602a-gzip%22	https://shop.basementbeast.com/wp-includes/js/dist/i18n.min.js?ver=ebee46757c6a411e38fd079a7ac71d94	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-includes/js/dist/i18n.min771a.js	(from https://shop.basementbeast.com/account/lost-password/)
19:37:19	1123/1123	---M-Z	200	added ('OK')	application/javascript	etag:%22463-5bd5540778dc0-gzip%22	https://shop.basementbeast.com/wp-admin/js/password-strength-meter.min.js?ver=6.0.3	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-admin/js/password-strength-meter.min1eb7.js	(from https://shop.basementbeast.com/account/lost-password/)
19:37:19	2030/2030	---M-Z	200	added ('OK')	application/javascript	etag:%227ee-5d9e2ceffea1f-gzip%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.min.js?ver=5.9.1	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.min74e5.js	(from https://shop.basementbeast.com/account/lost-password/)
19:37:19	132/132	---M-Z	200	added ('OK')	application/javascript	etag:%2284-5d9e2ceffea1f-gzip%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.min.js?ver=5.9.1	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.min74e5.js	(from https://shop.basementbeast.com/account/lost-password/)
19:37:20	4901/4901	---M-Z	200	added ('OK')	application/javascript	etag:%221325-5d2a8d34e0e40-gzip%22	https://shop.basementbeast.com/wp-content/themes/gota-child/js/custom.js?ver=1666406057	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota-child/js/custom327d.js	(from https://shop.basementbeast.com/account/lost-password/)
19:37:20	475/475	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221db-5d23e5f495500%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce-gateway-stripe/assets/images/credit-card.svg	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce-gateway-stripe/assets/images/credit-card.svg	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce-gateway-stripe/assets/css/stripe-styles.css?ver=5.8.1)
19:37:20	692/692	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222b4-5d23e5f495500%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce-gateway-stripe/assets/images/visa.svg	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce-gateway-stripe/assets/images/visa.svg	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce-gateway-stripe/assets/css/stripe-styles.css?ver=5.8.1)
19:37:20	2040/2040	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227f8-5d23e5f495500%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce-gateway-stripe/assets/images/amex.svg	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce-gateway-stripe/assets/images/amex.svg	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce-gateway-stripe/assets/css/stripe-styles.css?ver=5.8.1)
19:37:21	431/431	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221af-5d23e5f495500%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce-gateway-stripe/assets/images/diners.svg	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce-gateway-stripe/assets/images/diners.svg	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce-gateway-stripe/assets/css/stripe-styles.css?ver=5.8.1)
19:37:21	1101/1101	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2244d-5d23e5f495500%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce-gateway-stripe/assets/images/discover.svg	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce-gateway-stripe/assets/images/discover.svg	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce-gateway-stripe/assets/css/stripe-styles.css?ver=5.8.1)
19:37:22	1443/1443	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a3-5d23e5f495500%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce-gateway-stripe/assets/images/jcb.svg	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce-gateway-stripe/assets/images/jcb.svg	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce-gateway-stripe/assets/css/stripe-styles.css?ver=5.8.1)
19:37:22	2546/2546	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229f2-5d23e5f495500%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce-gateway-stripe/assets/images/maestro.svg	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce-gateway-stripe/assets/images/maestro.svg	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce-gateway-stripe/assets/css/stripe-styles.css?ver=5.8.1)
19:37:22	1808/1808	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22710-5d23e5f495500%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce-gateway-stripe/assets/images/mastercard.svg	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce-gateway-stripe/assets/images/mastercard.svg	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce-gateway-stripe/assets/css/stripe-styles.css?ver=5.8.1)
19:37:23	447941/447941	---M-Z	200	added ('OK')	text/css	etag:%226d5c5-5eb966eeb65eb-gzip%22	https://shop.basementbeast.com/wp-content/themes/gota/css/theme.css?ver=1666406063	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota/css/themee764.css	(from https://shop.basementbeast.com/supplements/)
19:37:23	24606/24606	---M-Z	200	added ('OK')	text/css	etag:%22601e-5ea724b31be9e-gzip%22	https://shop.basementbeast.com/wp-content/themes/gota-child/style.css?ver=1666406063	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota-child/stylee764.css	(from https://shop.basementbeast.com/supplements/)
19:37:24	43003/43003	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Oct%202022%2002:37:23%20GMT	https://shop.basementbeast.com/wp-json/wp/v2/pages/4478	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-json/wp/v2/pages/4478.json	(from https://shop.basementbeast.com/supplements/)
19:37:25	2438/2438	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Oct%202022%2002:37:24%20GMT	https://shop.basementbeast.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshop.basementbeast.com%2Fsupplements%2F	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-json/oembed/1.0/embed5f6d.json	(from https://shop.basementbeast.com/supplements/)
19:37:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Oct%202022%2002:37:24%20GMT	https://shop.basementbeast.com/?p=4478	C:/My%20Web%20Sites/basement/shop.basementbeast.com/indexee4d.html	(from https://shop.basementbeast.com/supplements/)
19:37:26	2508/2508	---M-Z	200	added ('OK')	text/xml	date:Sat,%2022%20Oct%202022%2002:37:25%20GMT	https://shop.basementbeast.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshop.basementbeast.com%2Fsupplements%2F&format=xml	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-json/oembed/1.0/embedae5c	(from https://shop.basementbeast.com/supplements/)
19:37:26	269874/269874	---MCZ	200	added ('OK')	application/javascript	etag:%2241e32-5beefbd6c3600-gzip%22	https://shop.basementbeast.com/wp-content/uploads/essential-addons-elementor/734e5f942.min.js?ver=1666406063	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/uploads/essential-addons-elementor/734e5f942.mine764.js	(from https://shop.basementbeast.com/supplements/)
19:37:26	4901/4901	---M-Z	200	added ('OK')	application/javascript	etag:%221325-5d2a8d34e0e40-gzip%22	https://shop.basementbeast.com/wp-content/themes/gota-child/js/custom.js?ver=1666406063	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota-child/js/custome764.js	(from https://shop.basementbeast.com/supplements/)
19:37:27	4178/4178	---M-Z	200	added ('OK')	image/gif	etag:%225eb03fd5-1052%22	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/ajax-loader.gif	C:/My%20Web%20Sites/basement/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/ajax-loader.gif	(from https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/slick-theme.css)
19:37:27	2048/2048	---M-Z	200	added ('OK')	application/octet-stream	etag:%225eb03fd5-800%22	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.eot	C:/My%20Web%20Sites/basement/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.eot	(from https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/slick-theme.css)
19:37:27	2048/2048	---M-Z	200	added ('OK')	application/octet-stream	etag:%225eb03fd5-800%22	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.eot?	C:/My%20Web%20Sites/basement/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slickd41d.eot	(from https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/slick-theme.css)
19:37:27	1380/1380	---M-Z	200	added ('OK')	application/octet-stream	etag:%225eb03fd5-564%22	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.woff	C:/My%20Web%20Sites/basement/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.woff	(from https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/slick-theme.css)
19:37:28	1892/1892	---M-Z	200	added ('OK')	application/octet-stream	etag:%225eb03fd5-764%22	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.ttf	C:/My%20Web%20Sites/basement/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.ttf	(from https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/slick-theme.css)
19:37:28	2152/2152	---M-Z	200	added ('OK')	image/svg+xml	etag:%225eb03fd5-868%22	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.svg	C:/My%20Web%20Sites/basement/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.svg	(from https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/slick-theme.css)
19:37:28	447941/447941	---M-Z	200	added ('OK')	text/css	etag:%226d5c5-5eb966eeb65eb-gzip%22	https://shop.basementbeast.com/wp-content/themes/gota/css/theme.css?ver=1666406066	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota/css/theme7b83.css	(from https://shop.basementbeast.com/product/beast-pump/?add-to-cart=157505&variation_id=157510&convert_to_sub_157505=1_month)
19:37:28	24606/24606	---M-Z	200	added ('OK')	text/css	etag:%22601e-5ea724b31be9e-gzip%22	https://shop.basementbeast.com/wp-content/themes/gota-child/style.css?ver=1666406066	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota-child/style7b83.css	(from https://shop.basementbeast.com/product/beast-pump/?add-to-cart=157505&variation_id=157510&convert_to_sub_157505=1_month)
19:37:29	9024/9024	---M-Z	200	added ('OK')	application/javascript	etag:%222340-5eb9665a11296-gzip%22	https://shop.basementbeast.com/wp-content/uploads/essential-addons-elementor/1f7833078.min.js?ver=1666406066	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/uploads/essential-addons-elementor/1f7833078.min7b83.js	(from https://shop.basementbeast.com/product/beast-pump/?add-to-cart=157505&variation_id=157510&convert_to_sub_157505=1_month)
